[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1223035272.812000 10/3/2008, 2:01:12 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.56,  Build 72

INFO, NAME, TbMnO3 TF on LaAlO3
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, Rectangular
INFO, COMMENT, Probe von Joost 7125
INFO, SEQUENCE FILE: RSO-0Field-2K-300K.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1223109640.734,,4.731510e+004,9.200070e+001,-2.377212e-003,4.709746e-006,0.000000e+000,0.000000e+000,2,9.675377e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.889038e-002,0,,0,
1223109684.171,,4.849833e+004,9.200071e+001,-2.439429e-003,6.203489e-007,0.000000e+000,0.000000e+000,2,9.683539e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.643585e-002,0,,0,
1223109729.109,,4.968157e+004,9.200070e+001,-2.499036e-003,2.945505e-006,0.000000e+000,0.000000e+000,2,9.685036e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.553101e-003,0,,0,
1223109774.796,,5.086628e+004,9.199031e+001,-2.568013e-003,8.716495e-006,0.000000e+000,0.000000e+000,2,9.683222e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.776550e-003,0,,0,
1223109820.031,,5.204806e+004,9.200826e+001,-2.630888e-003,9.546261e-006,0.000000e+000,0.000000e+000,2,9.694927e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.776550e-003,0,,0,
1223109867.015,,5.322984e+004,9.199503e+001,-2.678722e-003,2.468225e-006,0.000000e+000,0.000000e+000,2,9.677359e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.132965e-002,0,,0,
1223109913.953,,5.441309e+004,9.199693e+001,-2.736643e-003,9.568652e-007,0.000000e+000,0.000000e+000,2,9.681759e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.887512e-002,0,,0,
1223109961.468,,5.559633e+004,9.198938e+001,-2.783744e-003,1.207441e-006,0.000000e+000,0.000000e+000,2,9.671050e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.132965e-002,0,,0,
1223110009.203,,5.677956e+004,9.199598e+001,-2.879109e-003,2.279716e-006,0.000000e+000,0.000000e+000,2,9.680090e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.132965e-002,0,,0,
1223110058.406,,5.796426e+004,9.200070e+001,-2.930609e-003,9.302270e-006,0.000000e+000,0.000000e+000,2,9.686147e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.553101e-003,0,,0,
1223110106.859,,5.914605e+004,9.200353e+001,-2.983394e-003,3.434310e-007,0.000000e+000,0.000000e+000,2,9.683591e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.784180e-003,0,,0,
1223110151.296,,5.914605e+004,9.199315e+001,-2.982108e-003,8.278398e-006,0.000000e+000,0.000000e+000,2,9.676538e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.510620e-002,0,,0,
1223110188.984,,5.796426e+004,9.200070e+001,-2.927594e-003,2.127922e-006,0.000000e+000,0.000000e+000,2,9.684978e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.266693e-002,0,,0,
1223110225.703,,5.677956e+004,9.198843e+001,-2.856709e-003,8.896936e-006,0.000000e+000,0.000000e+000,2,9.680271e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.398895e-002,0,,0,
1223110263.187,,5.559633e+004,9.200921e+001,-2.807648e-003,7.722916e-006,0.000000e+000,0.000000e+000,2,9.680033e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.889038e-002,0,,0,
1223110300.125,,5.441309e+004,9.198936e+001,-2.741054e-003,5.657227e-006,0.000000e+000,0.000000e+000,2,9.678940e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.776550e-003,0,,0,
1223110335.562,,5.322984e+004,9.198654e+001,-2.679968e-003,7.251892e-006,0.000000e+000,0.000000e+000,2,9.688855e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.021240e-002,0,,0,
1223110370.296,,5.204660e+004,9.199598e+001,-2.624671e-003,9.475632e-006,0.000000e+000,0.000000e+000,2,9.678369e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.511383e-002,0,,0,
1223110404.171,,5.086628e+004,9.200259e+001,-2.555508e-003,2.994402e-006,0.000000e+000,0.000000e+000,2,9.672180e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.553101e-003,0,,0,
1223110437.406,,4.968013e+004,9.200449e+001,-2.497280e-003,4.873065e-006,0.000000e+000,0.000000e+000,2,9.689028e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.553101e-003,0,,0,
1223110470.859,,4.849833e+004,9.199409e+001,-2.446369e-003,5.243825e-006,0.000000e+000,0.000000e+000,2,9.689339e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.560730e-003,0,,0,
1223110503.796,,4.731510e+004,9.199126e+001,-2.378372e-003,3.954066e-006,0.000000e+000,0.000000e+000,2,9.681777e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.022003e-002,0,,0,
1223110535.531,,4.613476e+004,9.200165e+001,-2.325506e-003,9.228843e-006,0.000000e+000,0.000000e+000,2,9.684617e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.643585e-002,0,,0,
1223110567.218,,4.495006e+004,9.200165e+001,-2.256869e-003,5.884918e-006,0.000000e+000,0.000000e+000,2,9.684226e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.553101e-003,0,,0,
1223110598.453,,4.376683e+004,9.200354e+001,-2.206994e-003,1.126457e-005,0.000000e+000,0.000000e+000,2,9.697193e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.132965e-002,0,,0,
1223110627.937,,4.258359e+004,9.200165e+001,-2.140678e-003,8.979419e-006,0.000000e+000,0.000000e+000,2,9.682738e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.132965e-002,0,,0,
1223110657.625,,4.140179e+004,9.200353e+001,-2.086205e-003,5.173032e-006,0.000000e+000,0.000000e+000,2,9.697498e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.784180e-003,0,,0,
1223110686.875,,4.021856e+004,9.200637e+001,-2.014356e-003,9.983535e-007,0.000000e+000,0.000000e+000,2,9.680816e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.510620e-002,0,,0,
1223110715.109,,3.903605e+004,9.200920e+001,-1.960782e-003,6.284984e-006,0.000000e+000,0.000000e+000,2,9.690355e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.134491e-002,0,,0,
1223110743.328,,3.785425e+004,9.199598e+001,-1.899701e-003,3.683569e-006,0.000000e+000,0.000000e+000,2,9.689839e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.511383e-002,0,,0,
1223110771.031,,3.667175e+004,9.199220e+001,-1.836813e-003,8.129238e-006,0.000000e+000,0.000000e+000,2,9.688752e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.887512e-002,0,,0,
1223110797.968,,3.548632e+004,9.199598e+001,-1.786271e-003,7.167928e-006,0.000000e+000,0.000000e+000,2,9.694295e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.266693e-002,0,,0,
1223110824.937,,3.430454e+004,9.200165e+001,-1.717316e-003,4.999011e-006,0.000000e+000,0.000000e+000,2,9.687672e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.132965e-002,0,,0,
1223110850.437,,3.312130e+004,9.199976e+001,-1.657119e-003,3.297168e-006,0.000000e+000,0.000000e+000,2,9.687017e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.401184e-002,0,,0,
1223110876.171,,3.193951e+004,9.199315e+001,-1.601647e-003,5.390187e-006,0.000000e+000,0.000000e+000,2,9.693345e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.022003e-002,0,,0,
1223110901.406,,3.075553e+004,9.200070e+001,-1.534706e-003,1.286870e-005,0.000000e+000,0.000000e+000,2,9.682714e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.778076e-002,0,,0,
1223110926.093,,2.957229e+004,9.200165e+001,-1.476870e-003,9.427064e-007,0.000000e+000,0.000000e+000,2,9.685604e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.511383e-002,0,,0,
1223110951.031,,2.838906e+004,9.200354e+001,-1.418157e-003,3.867138e-006,0.000000e+000,0.000000e+000,2,9.698662e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.643585e-002,0,,0,
1223110975.031,,2.720654e+004,9.199315e+001,-1.355826e-003,1.880968e-006,0.000000e+000,0.000000e+000,2,9.687485e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.510620e-002,0,,0,
1223110997.468,,2.602257e+004,9.200165e+001,-1.298032e-003,1.144715e-006,0.000000e+000,0.000000e+000,2,9.690906e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.132965e-002,0,,0,
1223111019.937,,2.483788e+004,9.198370e+001,-1.234957e-003,2.370760e-008,0.000000e+000,0.000000e+000,2,9.694312e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.778076e-002,0,,0,
1223111040.921,,2.365682e+004,9.199976e+001,-1.180990e-003,5.475962e-006,0.000000e+000,0.000000e+000,2,9.698817e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.889038e-002,0,,0,
1223111061.640,,2.247358e+004,9.199220e+001,-1.114556e-003,3.230326e-006,0.000000e+000,0.000000e+000,2,9.700072e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.133728e-002,0,,0,
1223111082.359,,2.128888e+004,9.200353e+001,-1.057502e-003,6.626609e-008,0.000000e+000,0.000000e+000,2,9.702567e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.510620e-002,0,,0,
1223111102.093,,2.010491e+004,9.200071e+001,-9.994850e-004,3.801613e-006,0.000000e+000,0.000000e+000,2,9.692803e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.267456e-002,0,,0,
1223111121.781,,1.892167e+004,9.199883e+001,-9.455626e-004,8.076596e-006,0.000000e+000,0.000000e+000,2,9.720030e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.157257e-002,0,,0,
1223111140.218,,1.773770e+004,9.200166e+001,-8.819804e-004,2.471970e-006,0.000000e+000,0.000000e+000,2,9.714608e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.266693e-002,0,,0,
1223111158.968,,1.655301e+004,9.199882e+001,-8.166076e-004,4.613516e-007,0.000000e+000,0.000000e+000,2,9.677263e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.545471e-003,0,,0,
1223111177.406,,1.536700e+004,9.199315e+001,-7.608908e-004,2.849110e-006,0.000000e+000,0.000000e+000,2,9.707668e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.133728e-002,0,,0,
1223111205.875,,1.417939e+004,9.199220e+001,-6.974126e-004,6.046673e-007,0.000000e+000,0.000000e+000,2,9.704955e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.560730e-003,0,,0,
1223111234.453,,1.299441e+004,9.200448e+001,-6.435753e-004,7.229913e-006,0.000000e+000,0.000000e+000,2,9.703799e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.510620e-002,0,,0,
1223111262.546,,1.181175e+004,9.200070e+001,-5.766612e-004,9.568652e-007,0.000000e+000,0.000000e+000,2,9.693233e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.266693e-002,0,,0,
1223111291.687,,1.062822e+004,9.199693e+001,-5.172112e-004,2.646649e-006,0.000000e+000,0.000000e+000,2,9.699851e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.510620e-002,0,,0,
1223111321.562,,9.455450e+003,9.199976e+001,-4.594111e-004,1.584911e-006,0.000000e+000,0.000000e+000,2,9.707353e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.267456e-002,0,,0,
1223111350.656,,8.271336e+003,9.200165e+001,-3.991586e-004,3.545851e-007,0.000000e+000,0.000000e+000,2,9.712511e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.768921e-003,0,,0,
1223111379.859,,7.091733e+003,9.199787e+001,-3.402920e-004,8.066964e-007,0.000000e+000,0.000000e+000,2,9.709295e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.889038e-002,0,,0,
1223111443.296,,5.914604e+003,9.200732e+001,-2.789993e-004,3.142081e-007,0.000000e+000,0.000000e+000,2,9.696023e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.511383e-002,0,,0,
1223111473.171,,4.731509e+003,9.200542e+001,-2.195894e-004,4.451967e-007,0.000000e+000,0.000000e+000,2,9.706181e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.132965e-002,0,,0,
1223111504.234,,3.548632e+003,9.199599e+001,-1.618149e-004,3.856704e-007,0.000000e+000,0.000000e+000,2,9.725835e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.560730e-003,0,,0,
1223111536.687,,2.365900e+003,9.199409e+001,-1.025759e-004,4.115389e-007,0.000000e+000,0.000000e+000,2,9.742491e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.560730e-003,0,,0,
1223111802.578,,-3.548996e+003,9.199409e+001,1.626870e-004,5.242117e-007,0.000000e+000,0.000000e+000,2,9.728832e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.784180e-003,0,,0,
1223111855.500,,-4.731946e+003,9.199598e+001,2.225574e-004,8.790437e-007,0.000000e+000,0.000000e+000,2,9.713744e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.511383e-002,0,,0,
1223111907.921,,-5.914896e+003,9.201015e+001,2.809637e-004,1.247119e-008,0.000000e+000,0.000000e+000,2,9.706992e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.512146e-002,0,,0,
1223112057.187,,-8.279777e+003,9.200070e+001,4.001294e-004,1.655005e-006,0.000000e+000,0.000000e+000,2,9.706423e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.545471e-003,0,,0,
1223112087.515,,-9.463601e+003,9.199315e+001,4.595447e-004,2.080589e-006,0.000000e+000,0.000000e+000,2,9.704669e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.889038e-002,0,,0,
1223112114.015,,-1.064452e+004,9.198654e+001,5.224212e-004,2.715138e-006,0.000000e+000,0.000000e+000,2,9.706655e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.511383e-002,0,,0,
1223112142.453,,-1.182834e+004,9.200543e+001,5.790358e-004,2.773460e-006,0.000000e+000,0.000000e+000,2,9.691865e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.889038e-002,0,,0,
1223112169.671,,-1.301041e+004,9.200165e+001,6.364466e-004,2.662784e-006,0.000000e+000,0.000000e+000,2,9.694979e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.553101e-003,0,,0,
1223112198.609,,-1.419337e+004,9.199693e+001,6.981579e-004,9.741108e-007,0.000000e+000,0.000000e+000,2,9.697444e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.022003e-002,0,,0,
1223112227.296,,-1.537544e+004,9.199599e+001,7.556553e-004,1.221559e-006,0.000000e+000,0.000000e+000,2,9.685400e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.560730e-003,0,,0,
1223112256.984,,-1.655883e+004,9.200448e+001,8.186430e-004,1.398378e-006,0.000000e+000,0.000000e+000,2,9.695621e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.784180e-003,0,,0,
1223112286.921,,-1.774279e+004,9.199220e+001,8.763997e-004,2.398337e-007,0.000000e+000,0.000000e+000,2,9.686819e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.887512e-002,0,,0,
1223112317.890,,-1.892385e+004,9.199786e+001,9.394026e-004,1.390352e-006,0.000000e+000,0.000000e+000,2,9.692453e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.510620e-002,0,,0,
1223112348.875,,-2.010709e+004,9.199504e+001,9.957175e-004,3.867549e-006,0.000000e+000,0.000000e+000,2,9.689468e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.889038e-002,0,,0,
1223112380.609,,-2.128961e+004,9.199692e+001,1.055078e-003,5.708017e-006,0.000000e+000,0.000000e+000,2,9.693432e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.510620e-002,0,,0,
1223112411.812,,-2.247430e+004,9.199787e+001,1.113577e-003,1.471847e-006,0.000000e+000,0.000000e+000,2,9.685547e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.545471e-003,0,,0,
1223112444.500,,-2.365682e+004,9.200542e+001,1.173255e-003,1.526835e-006,0.000000e+000,0.000000e+000,2,9.678053e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.560730e-003,0,,0,
1223112477.937,,-2.483861e+004,9.200542e+001,1.236914e-003,6.780539e-007,0.000000e+000,0.000000e+000,2,9.693718e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.560730e-003,0,,0,
1223112511.375,,-2.602257e+004,9.199693e+001,1.292800e-003,1.773543e-006,0.000000e+000,0.000000e+000,2,9.684977e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.889038e-002,0,,0,
1223112546.062,,-2.720582e+004,9.199220e+001,1.353279e-003,4.512676e-007,0.000000e+000,0.000000e+000,2,9.683084e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.510620e-002,0,,0,
1223112581.750,,-2.838906e+004,9.200070e+001,1.416710e-003,2.205959e-006,0.000000e+000,0.000000e+000,2,9.688473e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.643585e-002,0,,0,
1223112617.859,,-2.957229e+004,9.199598e+001,1.475167e-003,4.904510e-007,0.000000e+000,0.000000e+000,2,9.690607e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.887512e-002,0,,0,
1223112654.046,,-3.075481e+004,9.199786e+001,1.537081e-003,6.124053e-006,0.000000e+000,0.000000e+000,2,9.683080e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.132965e-002,0,,0,
1223112690.593,,-3.193951e+004,9.200353e+001,1.594500e-003,3.987899e-006,0.000000e+000,0.000000e+000,2,9.686870e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.889038e-002,0,,0,
1223112727.781,,-3.312130e+004,9.200165e+001,1.652782e-003,1.791241e-006,0.000000e+000,0.000000e+000,2,9.686667e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.510620e-002,0,,0,
1223112765.718,,-3.430380e+004,9.200353e+001,1.715997e-003,1.035890e-006,0.000000e+000,0.000000e+000,2,9.682497e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.784180e-003,0,,0,
1223112808.296,,-3.548560e+004,9.200165e+001,1.778576e-003,4.278152e-006,0.000000e+000,0.000000e+000,2,9.686133e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.132965e-002,0,,0,
1223112846.734,,-3.667175e+004,9.200449e+001,1.838789e-003,5.096147e-006,0.000000e+000,0.000000e+000,2,9.690282e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.553101e-003,0,,0,
1223112886.953,,-3.785353e+004,9.199787e+001,1.898909e-003,4.141422e-006,0.000000e+000,0.000000e+000,2,9.692351e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.889038e-002,0,,0,
1223112927.390,,-3.903532e+004,9.199787e+001,1.960533e-003,1.775823e-005,0.000000e+000,0.000000e+000,2,9.687671e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.889038e-002,0,,0,
1223112968.828,,-4.022001e+004,9.199882e+001,2.021410e-003,9.390022e-006,0.000000e+000,0.000000e+000,2,9.685754e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.510620e-002,0,,0,
1223113010.515,,-4.140179e+004,9.199787e+001,2.078031e-003,2.550214e-007,0.000000e+000,0.000000e+000,2,9.687140e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.889038e-002,0,,0,
1223113051.468,,-4.258359e+004,9.199503e+001,2.136014e-003,3.697069e-006,0.000000e+000,0.000000e+000,2,9.684309e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.132965e-002,0,,0,
1223113093.203,,-4.376683e+004,9.200542e+001,2.196484e-003,3.746460e-006,0.000000e+000,0.000000e+000,2,9.683937e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.267456e-002,0,,0,
1223113136.140,,-4.495006e+004,9.200165e+001,2.253518e-003,7.009548e-006,0.000000e+000,0.000000e+000,2,9.677761e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.132965e-002,0,,0,
1223113179.609,,-4.613330e+004,9.200447e+001,2.325945e-003,9.781197e-006,0.000000e+000,0.000000e+000,2,9.682202e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.560730e-003,0,,0,
1223113223.562,,-4.731510e+004,9.199220e+001,2.377416e-003,2.291735e-007,0.000000e+000,0.000000e+000,2,9.676139e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,7.560730e-003,0,,0,
1223113266.500,,-4.849833e+004,9.199976e+001,2.440694e-003,6.713203e-006,0.000000e+000,0.000000e+000,2,9.683434e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.510620e-002,0,,0,
1223113311.687,,-4.968013e+004,9.200920e+001,2.495646e-003,5.778728e-007,0.000000e+000,0.000000e+000,2,9.685650e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.134491e-002,0,,0,
1223113356.625,,-5.086482e+004,9.199787e+001,2.547496e-003,1.312907e-005,0.000000e+000,0.000000e+000,2,9.695014e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.889038e-002,0,,0,
1223113401.812,,-5.204806e+004,9.200259e+001,2.606755e-003,1.208709e-005,0.000000e+000,0.000000e+000,2,9.657878e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,0.000000e+000,0,,0,
1223113448.421,,-5.322984e+004,9.199409e+001,2.684146e-003,7.742837e-007,0.000000e+000,0.000000e+000,2,9.681287e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.889038e-002,0,,0,
