[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1222958089.968000 10/2/2008, 4:34:49 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.56,  Build 72

INFO, NAME, TbMnO3 TF on LaAlO3
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, Rectangular
INFO, COMMENT, Probe von Joost 7125
INFO, SEQUENCE FILE: RSO-0Field-2K-300K.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1222975663.000,,1.000000e+002,7.504978e+001,-3.163846e-006,1.061910e-008,-1.253634e-003,5.646748e-004,3,9.060994e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.058350e-001,0,,0,
1222975900.312,,1.000000e+002,7.605273e+001,-3.169594e-006,6.145668e-009,-1.874877e-003,2.871107e-003,3,9.034105e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.081924e-001,0,,0,
1222976141.156,,1.000000e+002,7.706100e+001,-3.172268e-006,5.516653e-009,-2.649628e-003,3.360588e-004,3,9.020514e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.050186e-001,0,,0,
1222976383.218,,1.000000e+002,7.806008e+001,-3.176061e-006,5.832403e-009,-1.358084e-003,6.992283e-004,3,9.060829e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.101074e-001,0,,0,
1222976627.062,,1.000000e+002,7.907241e+001,-3.187996e-006,1.076932e-008,-3.695882e-003,5.245456e-004,3,9.070962e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.300125e-001,0,,0,
1222976862.187,,1.000000e+002,8.006187e+001,-3.186329e-006,1.150856e-008,-2.887867e-003,3.627594e-003,3,9.079076e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.063461e-001,0,,0,
1222977096.890,,1.000000e+002,8.103992e+001,-3.177568e-006,1.342199e-008,-3.501328e-003,2.682665e-003,3,9.060474e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.357452e-002,0,,0,
1222977340.234,,1.000000e+002,8.205245e+001,-3.186287e-006,1.342099e-008,-9.088396e-004,6.719760e-004,3,9.059893e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.641815e-002,0,,0,
1222977577.187,,1.000000e+002,8.304421e+001,-3.185721e-006,1.353545e-009,-2.704166e-003,2.697543e-003,3,9.068995e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.199310e-002,0,,0,
1222977820.968,,1.000000e+002,8.406036e+001,-3.191939e-006,1.065075e-008,-1.069858e-003,1.425806e-003,3,9.074479e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.705139e-002,0,,0,
1222978063.015,,1.000000e+002,8.506610e+001,-3.200352e-006,2.036105e-008,-2.634458e-003,1.330394e-003,3,9.072856e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.053848e-001,0,,0,
1222978310.546,,1.000000e+002,8.608358e+001,-3.197381e-006,1.090122e-009,-1.554447e-003,1.518935e-003,3,9.091176e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.009140e-001,0,,0,
1222978539.937,,1.000000e+002,8.705386e+001,-3.194662e-006,1.542107e-008,-1.980156e-003,1.543817e-003,3,9.055982e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.206726e-002,0,,0,
1222978783.500,,1.000000e+002,8.805802e+001,-3.191118e-006,1.013988e-008,-1.001270e-003,4.765724e-003,3,9.074048e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.191635e-001,0,,0,
1222979026.109,,1.000000e+002,8.907317e+001,-3.207151e-006,9.294833e-009,-2.430267e-003,1.871923e-003,3,9.050019e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.250992e-001,0,,0,
1222979264.171,,1.000000e+002,9.005869e+001,-3.194960e-006,1.971250e-009,-2.327176e-003,2.405880e-003,3,9.077117e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.471130e-002,0,,0,
1222979498.171,,1.000000e+002,9.105202e+001,-3.207243e-006,7.687067e-009,-2.790319e-003,2.182559e-003,3,9.088480e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.002350e-001,0,,0,
1222979744.171,,1.000000e+002,9.205932e+001,-3.189844e-006,1.210999e-008,-2.104340e-003,9.117788e-004,3,9.099289e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.059036e-001,0,,0,
1222979982.640,,1.000000e+002,9.306350e+001,-3.202952e-006,1.011370e-008,-2.886652e-003,1.562159e-003,3,9.075137e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.478546e-002,0,,0,
1222980213.671,,1.000000e+002,9.403048e+001,-3.201825e-006,4.425269e-009,-3.312698e-003,1.031690e-003,3,9.095600e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.059418e-001,0,,0,
1222980458.843,,1.000000e+002,9.505825e+001,-3.196040e-006,1.841285e-008,-8.354888e-004,2.865932e-003,3,9.069775e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.593536e-002,0,,0,
1222980701.890,,1.000000e+002,9.605271e+001,-3.195304e-006,1.627036e-008,-1.841184e-003,2.911044e-003,3,9.067439e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.221466e-001,0,,0,
1222980938.500,,1.000000e+002,9.705843e+001,-3.206917e-006,1.053098e-008,-7.836918e-004,3.291988e-004,3,9.092482e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.948730e-002,0,,0,
1222981183.625,,1.000000e+002,9.806991e+001,-3.204139e-006,7.877404e-009,2.213788e-004,1.303397e-003,3,9.070129e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.012650e-001,0,,0,
1222981417.500,,1.000000e+002,9.905047e+001,-3.199976e-006,8.279372e-009,-1.137908e-003,4.211154e-003,3,9.083413e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.449005e-002,0,,0,
1222981658.406,,1.000000e+002,1.000512e+002,-3.208193e-006,2.166673e-009,-2.672164e-004,1.723792e-003,3,9.074970e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.267090e-001,0,,0,
1222981898.406,,1.000000e+002,1.010478e+002,-3.212083e-006,9.667004e-009,-1.911824e-003,1.317318e-003,3,9.075340e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.156006e-001,0,,0,
1222982134.265,,1.000000e+002,1.020541e+002,-3.218474e-006,8.751970e-009,-8.942281e-004,1.378759e-003,3,9.077204e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.084976e-001,0,,0,
1222982375.359,,1.000000e+002,1.030464e+002,-3.187931e-006,1.073436e-008,-2.032416e-003,2.075522e-003,3,9.085791e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.660339e-002,0,,0,
1222982617.875,,1.000000e+002,1.040632e+002,-3.215061e-006,8.072246e-009,-1.992642e-003,2.073925e-003,3,9.074159e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.121979e-001,0,,0,
1222982852.906,,1.000000e+002,1.050437e+002,-3.205501e-006,4.715292e-009,-2.393308e-003,2.115210e-003,3,9.075102e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.044998e-001,0,,0,
1222983098.203,,1.000000e+002,1.060330e+002,-3.207769e-006,1.062981e-008,-5.223873e-003,1.184579e-003,3,9.078940e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.180450e-002,0,,0,
1222983342.734,,1.000000e+002,1.070745e+002,-3.201596e-006,3.560937e-009,-3.214342e-003,2.746676e-003,3,9.079040e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.859802e-002,0,,0,
1222983575.796,,1.000000e+002,1.080465e+002,-3.194830e-006,4.027274e-009,-3.081564e-003,1.140298e-003,3,9.093043e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.990479e-002,0,,0,
1222983812.828,,1.000000e+002,1.090399e+002,-3.197717e-006,1.518428e-009,-3.877710e-003,1.149961e-003,3,9.085942e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.639740e-002,0,,0,
1222984055.421,,1.000000e+002,1.100588e+002,-3.201513e-006,1.502617e-008,-2.306436e-003,1.866727e-003,3,9.072388e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,6.700134e-002,0,,0,
1222984294.375,,1.000000e+002,1.110472e+002,-3.206079e-006,5.858964e-009,-5.364197e-003,7.701264e-004,3,9.071888e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.899689e-002,0,,0,
1222984536.625,,1.000000e+002,1.120538e+002,-3.200746e-006,1.262851e-008,-2.126406e-003,7.309073e-004,3,9.078891e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.570313e-002,0,,0,
1222984772.906,,1.000000e+002,1.130555e+002,-3.204096e-006,1.335289e-008,-2.584592e-003,2.192838e-003,3,9.097563e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.640289e-002,0,,0,
1222985012.359,,1.000000e+002,1.140465e+002,-3.204362e-006,9.728619e-009,-4.354086e-003,1.682789e-003,3,9.071266e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.139587e-002,0,,0,
1222985256.921,,1.000000e+002,1.150488e+002,-3.201566e-006,6.465994e-009,-1.863361e-003,1.258065e-003,3,9.082870e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.114960e-001,0,,0,
1222985486.953,,1.000000e+002,1.160170e+002,-3.212549e-006,9.085565e-009,-3.543915e-003,1.646866e-003,3,9.085386e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.489990e-002,0,,0,
1222985734.515,,1.000000e+002,1.170489e+002,-3.203009e-006,9.051292e-009,1.720878e-004,2.622592e-003,3,9.076274e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.093979e-001,0,,0,
1222985968.843,,1.000000e+002,1.180245e+002,-3.209772e-006,1.056781e-008,-4.226716e-003,1.172958e-003,3,9.084499e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.342926e-001,0,,0,
1222986216.125,,1.000000e+002,1.190457e+002,-3.212349e-006,1.421499e-009,-4.105112e-003,2.871722e-003,3,9.099001e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.127014e-001,0,,0,
1222986452.875,,1.000000e+002,1.200448e+002,-3.196784e-006,7.211706e-009,-4.323232e-003,2.086486e-003,3,9.087390e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.024017e-001,0,,0,
1222986694.453,,1.000000e+002,1.210551e+002,-3.204236e-006,7.325388e-009,-4.958407e-003,2.028473e-003,3,9.090171e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.780121e-002,0,,0,
1222986928.734,,1.000000e+002,1.220272e+002,-3.202638e-006,1.214725e-008,-3.131940e-003,3.050991e-003,3,9.117640e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.059692e-002,0,,0,
1222987176.187,,1.000000e+002,1.230608e+002,-3.202123e-006,2.971736e-009,-4.457008e-003,8.803855e-004,3,9.106152e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.071014e-001,0,,0,
1222987409.765,,1.000000e+002,1.240346e+002,-3.213009e-006,7.359878e-009,-3.768232e-003,2.523446e-003,3,9.093845e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,5.110168e-002,0,,0,
1222987651.250,,1.000000e+002,1.250551e+002,-3.213576e-006,1.729811e-008,-3.935542e-003,2.531032e-003,3,9.076447e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.102982e-001,0,,0,
1222987890.031,,1.000000e+002,1.260372e+002,-3.205004e-006,1.036645e-008,-2.920619e-003,2.297100e-003,3,9.081089e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.184006e-001,0,,0,
1222988120.687,,1.000000e+002,1.270422e+002,-3.209846e-006,2.157063e-009,-3.529047e-003,1.386260e-003,3,9.067936e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.200027e-001,0,,0,
1222988368.531,,1.000000e+002,1.280400e+002,-3.223552e-006,2.287803e-009,-4.714211e-003,4.387366e-004,3,9.083989e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.110046e-002,0,,0,
1222988608.312,,1.000000e+002,1.290277e+002,-3.215416e-006,8.333528e-009,-5.315240e-003,1.437797e-003,3,9.100201e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.210754e-002,0,,0,
1222988850.093,,1.000000e+002,1.300370e+002,-3.214017e-006,1.242318e-008,-3.116888e-003,7.879423e-004,3,9.110063e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.108093e-001,0,,0,
1222989090.562,,1.000000e+002,1.310380e+002,-3.213208e-006,7.276917e-009,-4.018412e-003,1.908251e-003,3,9.083807e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.401978e-001,0,,0,
1222989333.281,,1.000000e+002,1.320338e+002,-3.209125e-006,9.186417e-009,-3.688809e-003,1.554303e-003,3,9.101198e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.349030e-001,0,,0,
1222989575.812,,1.000000e+002,1.330707e+002,-3.201929e-006,7.453043e-010,-6.345334e-003,1.129409e-003,3,9.084067e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.189941e-002,0,,0,
1222989812.656,,1.000000e+002,1.340359e+002,-3.205767e-006,7.816439e-009,-5.314474e-003,1.235347e-003,3,9.085115e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.163025e-001,0,,0,
1222990053.484,,1.000000e+002,1.350592e+002,-3.214623e-006,6.365210e-009,-5.864046e-003,2.739956e-003,3,9.099106e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.324921e-001,0,,0,
1222990286.234,,1.000000e+002,1.360456e+002,-3.208824e-006,5.972798e-009,-5.714036e-003,3.217622e-003,3,9.092583e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,5.960083e-002,0,,0,
1222990539.265,,1.000000e+002,1.370815e+002,-3.208950e-006,8.753660e-009,-5.713910e-003,1.475732e-003,3,9.116443e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.055908e-001,0,,0,
1222990774.078,,1.000000e+002,1.380629e+002,-3.210147e-006,6.592836e-009,-5.555946e-003,2.728563e-003,3,9.098564e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,6.100464e-002,0,,0,
1222991011.281,,1.000000e+002,1.390419e+002,-3.209585e-006,2.718238e-009,-6.324209e-003,1.974534e-003,3,9.095156e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.869934e-002,0,,0,
1222991253.843,,1.000000e+002,1.400625e+002,-3.205633e-006,1.277147e-008,-6.694305e-003,1.295824e-003,3,9.092137e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.016083e-001,0,,0,
1222991499.953,,1.000000e+002,1.410637e+002,-3.206677e-006,9.874575e-009,-7.255218e-003,2.425691e-003,3,9.100785e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.382904e-001,0,,0,
1222991727.906,,1.000000e+002,1.420381e+002,-3.217457e-006,4.962880e-009,-5.427913e-003,5.825367e-004,3,9.118425e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.599304e-002,0,,0,
1222991973.765,,1.000000e+002,1.430694e+002,-3.203946e-006,1.410238e-008,-7.085769e-003,8.567929e-005,3,9.082030e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.092987e-001,0,,0,
1222992205.562,,1.000000e+002,1.440402e+002,-3.215762e-006,6.409066e-009,-7.311451e-003,2.571501e-003,3,9.100102e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.789612e-002,0,,0,
1222992451.375,,1.000000e+002,1.450455e+002,-3.205914e-006,9.038295e-009,-6.918982e-003,1.829271e-003,3,9.092111e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.709717e-002,0,,0,
1222992693.343,,1.000000e+002,1.460694e+002,-3.221456e-006,6.874797e-009,-6.517345e-003,9.941482e-004,3,9.082502e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.680176e-002,0,,0,
1222992929.062,,1.000000e+002,1.470506e+002,-3.207122e-006,1.337527e-008,-8.452277e-003,1.035970e-003,3,9.103637e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.940125e-002,0,,0,
1222993170.578,,1.000000e+002,1.480634e+002,-3.210035e-006,2.816952e-009,-7.595851e-003,1.707383e-003,3,9.100780e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.207123e-001,0,,0,
1222993409.390,,1.000000e+002,1.490631e+002,-3.216568e-006,1.349548e-008,-6.320179e-003,2.213930e-003,3,9.105487e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.600830e-002,0,,0,
1222993646.171,,1.000000e+002,1.500435e+002,-3.207906e-006,4.907196e-009,-7.136575e-003,2.163152e-003,3,9.087142e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.104889e-001,0,,0,
1222993891.453,,1.000000e+002,1.510568e+002,-3.214597e-006,1.143287e-008,-7.945738e-003,4.142506e-003,3,9.097553e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.029053e-001,0,,0,
1222994133.796,,1.000000e+002,1.520518e+002,-3.223309e-006,9.723306e-009,-6.320019e-003,2.767991e-003,3,9.102225e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.177063e-001,0,,0,
1222994364.078,,1.000000e+002,1.530316e+002,-3.219160e-006,1.057308e-008,-7.593900e-003,1.032676e-003,3,9.109595e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,5.500793e-002,0,,0,
1222994606.343,,1.000000e+002,1.540455e+002,-3.224681e-006,3.650471e-009,-7.605066e-003,1.076084e-003,3,9.075549e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.420349e-002,0,,0,
1222994845.906,,1.000000e+002,1.550555e+002,-3.213653e-006,1.089441e-008,-8.879179e-003,1.323617e-003,3,9.098950e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.920288e-002,0,,0,
1222995088.187,,1.000000e+002,1.560303e+002,-3.227224e-006,1.178707e-008,-5.387945e-003,3.273805e-003,3,9.082721e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.330109e-001,0,,0,
1222995332.500,,1.000000e+002,1.570501e+002,-3.224779e-006,5.635722e-009,-6.955764e-003,2.625990e-003,3,9.106498e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,6.729126e-002,0,,0,
1222995562.546,,1.000000e+002,1.580435e+002,-3.216624e-006,8.795166e-009,-5.876865e-003,2.886431e-003,3,9.086328e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.749390e-002,0,,0,
1222995802.812,,1.000000e+002,1.590370e+002,-3.230886e-006,8.836697e-009,-6.586099e-003,9.027682e-004,3,9.094661e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.033020e-001,0,,0,
1222996044.578,,1.000000e+002,1.600323e+002,-3.231120e-006,3.346664e-009,-6.672898e-003,1.149232e-003,3,9.092041e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.394043e-001,0,,0,
1222996286.359,,1.000000e+002,1.610291e+002,-3.222497e-006,1.614537e-008,-8.332179e-003,2.350679e-003,3,9.089416e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.051086e-002,0,,0,
1222996527.265,,1.000000e+002,1.620493e+002,-3.233521e-006,5.012729e-009,-7.250126e-003,3.947100e-003,3,9.101551e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.069031e-001,0,,0,
1222996767.031,,1.000000e+002,1.630427e+002,-3.237683e-006,9.623398e-009,-7.407242e-003,1.997648e-003,3,9.107127e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.230591e-002,0,,0,
1222997011.593,,1.000000e+002,1.640569e+002,-3.233679e-006,1.505889e-008,-6.969828e-003,2.408880e-003,3,9.086270e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.405945e-001,0,,0,
1222997246.703,,1.000000e+002,1.650553e+002,-3.230688e-006,7.827516e-009,-7.831694e-003,8.981951e-004,3,9.106178e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.000061e-001,0,,0,
1222997485.968,,1.000000e+002,1.660402e+002,-3.237774e-006,1.584763e-008,-8.135771e-003,4.377839e-003,3,9.109651e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.049988e-002,0,,0,
1222997738.812,,1.000000e+002,1.670779e+002,-3.233062e-006,8.986420e-009,-1.045123e-002,8.819968e-004,3,9.105279e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.000732e-002,0,,0,
1222997973.718,,1.000000e+002,1.680550e+002,-3.236694e-006,1.012810e-008,-8.441666e-003,6.532256e-004,3,9.091905e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.196899e-001,0,,0,
1222998205.703,,1.000000e+002,1.690325e+002,-3.235503e-006,1.715202e-009,-7.905607e-003,1.319303e-003,3,9.073612e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.150269e-002,0,,0,
1222998447.656,,1.000000e+002,1.700447e+002,-3.239026e-006,2.562352e-009,-1.008328e-002,2.066449e-003,3,9.102684e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.167908e-001,0,,0,
1222998688.359,,1.000000e+002,1.710660e+002,-3.240974e-006,3.962057e-009,-9.884018e-003,2.647307e-003,3,9.091434e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.430481e-002,0,,0,
1222998934.140,,1.000000e+002,1.720598e+002,-3.236833e-006,2.336585e-009,-7.435712e-003,1.505723e-003,3,9.096543e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.089661e-002,0,,0,
1222999162.953,,1.000000e+002,1.730422e+002,-3.233111e-006,7.274933e-009,-8.668812e-003,2.733807e-003,3,9.088506e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.033020e-001,0,,0,
1222999409.234,,1.000000e+002,1.740524e+002,-3.237013e-006,8.985647e-009,-1.055740e-002,1.366659e-003,3,9.100213e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.161041e-001,0,,0,
1222999642.953,,1.000000e+002,1.750314e+002,-3.222218e-006,8.632876e-009,-1.029627e-002,2.328736e-003,3,9.098305e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,5.279541e-002,0,,0,
